"chr_chia_anchor1","start_chia_anchor1","end_chia_anchor1","name","Chr_CC_anchor1","Start_CC_anchor1","End_CC_anchor1","Replicate","chr_chia_anchor2","start_chia_anchor2","end_chia_anchor2","Chr_CC_anchor2","Start_CC_anchor2","End_CC_anchor2"
"chr14",95056741,96575452,"chr14:95523078..95523714-chr14:97041143..97041789,2","chr14",95273452,95274212,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",95056741,96575452,"chr14",96116361,96117877
"chr14",96104477,96264268,"chr14:96570814..96571568-chr14:96730050..96730605,2","chr14",96116361,96117877,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96104477,96264268,"chr14",96116361,96117877
"chr14",96104536,96224788,"chr14:96570873..96571646-chr14:96690456..96691125,3","chr14",96116361,96117877,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96104536,96224788,"chr14",96116361,96117877
"chr14",96104782,96224788,"chr14:96571119..96571646-chr14:96690456..96691125,2","chr14",96116361,96117877,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",96104782,96224788,"chr14",96116361,96117877
"chr14",96105702,96224955,"chr14:96572039..96572938-chr14:96690506..96691292,2","chr14",96116361,96117877,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",96105702,96224955,"chr14",96116361,96117877
"chr14",96105702,96224965,"chr14:96572039..96572995-chr14:96690506..96691302,4","chr14",96116361,96117877,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96105702,96224965,"chr14",96116361,96117877
"chr14",96105783,96123166,"chr14:96572120..96573098-chr14:96588678..96589503,3","chr14",96116361,96117877,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",96105783,96123166,"chr14",96116361,96117877
"chr14",96105783,96123166,"chr14:96572120..96573098-chr14:96588916..96589503,2","chr14",96116361,96117877,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96105783,96123166,"chr14",96116361,96117877
"chr14",96224098,103694073,"chr14:96690435..96690987-chr14:104159622..104160410,2","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96224098,103694073,"chr14",98822859,98823462
"chr14",96574375,100137861,"chr14:97040712..97041252-chr14:100603430..100604198,2","chr14",98806204,98807162,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",96574375,100137861,"chr14",98822859,98823462
"chr14",96574375,100137861,"chr14:97040712..97041252-chr14:100603430..100604198,2","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",96574375,100137861,"chr14",98822859,98823462
"chr14",98806184,98900342,"chr14:99272521..99273658-chr14:99365757..99366679,4","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",98806184,98900342,"chr14",98822859,98823462
"chr14",98806256,98904236,"chr14:99272593..99273601-chr14:99369541..99370573,7","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",98806256,98904236,"chr14",98822859,98823462
"chr14",98806263,98909738,"chr14:99272600..99273485-chr14:99375523..99376075,2","chr14",98806204,98807162,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",98806263,98909738,"chr14",98822859,98823462
"chr14",98806263,98909738,"chr14:99272600..99273485-chr14:99375523..99376075,2","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",98806263,98909738,"chr14",98822859,98823462
"chr14",98806276,98827144,"chr14:99272613..99273546-chr14:99292618..99293481,4","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",98806276,98827144,"chr14",98822859,98823462
"chr14",98806395,98891777,"chr14:99272732..99273546-chr14:99357318..99358114,3","chr14",98806204,98807162,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",98806395,98891777,"chr14",98822859,98823462
"chr14",98806473,98904209,"chr14:99272810..99273601-chr14:99369547..99370546,4","chr14",98806204,98807162,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr14",98806473,98904209,"chr14",98822859,98823462
"chr14",98806549,98891777,"chr14:99272886..99273551-chr14:99357254..99358114,3","chr14",98806204,98807162,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr14",98806549,98891777,"chr14",98822859,98823462
"chr15",50181151,50227741,"chr15:50473348..50474244-chr15:50519432..50519938,2","chr15",50205688,50206101,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",50181151,50227741,"chr15",50205688,50206101
"chr15",50690351,50855300,"chr15:50982548..50983158-chr15:51146956..51147497,2","chr15",50854382,50854838,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",50690351,50855300,"chr15",50854382,50854838
"chr15",50690396,50855317,"chr15:50982593..50983166-chr15:51146663..51147514,3","chr15",50854382,50854838,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",50690396,50855317,"chr15",50854382,50854838
"chr15",50690461,50855300,"chr15:50982658..50983185-chr15:51146936..51147497,2","chr15",50854382,50854838,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",50690461,50855300,"chr15",50854382,50854838
"chr15",50764662,50855317,"chr15:51056859..51057885-chr15:51146594..51147514,6","chr15",50854382,50854838,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",50764662,50855317,"chr15",50854382,50854838
"chr15",57591269,73710734,"chr15:57883467..57884028-chr15:74002521..74003075,2","chr15",64072612,64073121,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",57591269,73710734,"chr15",64521522,64522862
"chr15",57591269,73710734,"chr15:57883467..57884028-chr15:74002521..74003075,2","chr15",64072612,64073121,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",57591269,73710734,"chr15",64521522,64522862
"chr20",53661575,53662328,"chr15:64237957..64238498-chr20:52278114..52278867,2","chr20",53661303,53662617,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr20",53661575,53662328,"chr20",53661303,53662617
"chr15",64521627,64624846,"chr15:64813826..64814858-chr15:64915657..64917045,12","chr15",64521522,64522862,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",64521627,64624846,"chr15",64521522,64522862
"chr15",64521657,64624796,"chr15:64813856..64815066-chr15:64915727..64916995,27","chr15",64521522,64522862,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",64521657,64624796,"chr15",64521522,64522862
"chr15",64521668,64624801,"chr15:64813867..64815066-chr15:64915565..64917000,43","chr15",64521522,64522862,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",64521668,64624801,"chr15",64521522,64522862
"chr15",64521671,64620808,"chr15:64813870..64814579-chr15:64912487..64913007,2","chr15",64521522,64522862,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",64521671,64620808,"chr15",64521522,64522862
"chr15",64521709,64572517,"chr15:64813908..64814770-chr15:64863571..64864716,5","chr15",64521522,64522862,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",64521709,64572517,"chr15",64521522,64522862
"chr15",64521732,64640869,"chr15:64813931..64814646-chr15:64932549..64933068,2","chr15",64521522,64522862,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",64521732,64640869,"chr15",64521522,64522862
"chr15",70015820,70378721,"chr15:70308159..70308933-chr15:70670256..70671060,4","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70015820,70378721,"chr15",70323770,70324718
"chr15",70015837,70378721,"chr15:70308176..70308933-chr15:70670540..70671060,2","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70015837,70378721,"chr15",70323770,70324718
"chr15",70196345,70378626,"chr15:70488684..70489481-chr15:70670234..70670965,4","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70196345,70378626,"chr15",70323770,70324718
"chr15",70307938,70378759,"chr15:70600277..70601167-chr15:70670119..70671098,8","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70307938,70378759,"chr15",70323770,70324718
"chr15",70307940,70378753,"chr15:70600279..70601251-chr15:70670132..70671092,12","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70307940,70378753,"chr15",70323770,70324718
"chr15",70307962,70463458,"chr15:70600301..70601191-chr15:70754997..70755797,2","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70307962,70463458,"chr15",70323770,70324718
"chr15",70307978,70463507,"chr15:70600317..70601131-chr15:70755039..70755846,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70307978,70463507,"chr15",70323770,70324718
"chr15",70307978,70463507,"chr15:70600317..70601131-chr15:70755039..70755846,4","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70307978,70463507,"chr15",70323770,70324718
"chr15",70307979,70378753,"chr15:70600318..70601147-chr15:70670182..70671092,5","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70307979,70378753,"chr15",70323770,70324718
"chr15",70308034,70385610,"chr15:70600373..70601257-chr15:70677184..70677949,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70308034,70385610,"chr15",70323770,70324718
"chr15",70308229,70324309,"chr15:70600568..70601215-chr15:70616053..70616648,2","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70308229,70324309,"chr15",70323770,70324718
"chr15",70320831,70378855,"chr15:70613170..70614231-chr15:70670181..70671194,7","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70320831,70378855,"chr15",70323770,70324718
"chr15",70320831,70378855,"chr15:70613170..70614280-chr15:70670181..70671194,12","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70320831,70378855,"chr15",70323770,70324718
"chr15",70320851,70463349,"chr15:70613190..70614300-chr15:70754981..70755688,4","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70320851,70463349,"chr15",70323770,70324718
"chr15",70320983,70385371,"chr15:70613322..70614075-chr15:70677025..70677710,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70320983,70385371,"chr15",70323770,70324718
"chr15",70320983,70385371,"chr15:70613322..70614075-chr15:70677025..70677710,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70320983,70385371,"chr15",70323770,70324718
"chr15",70321002,70378698,"chr15:70613341..70614205-chr15:70670196..70671037,6","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70321002,70378698,"chr15",70323770,70324718
"chr15",70321067,70463593,"chr15:70613406..70614280-chr15:70755185..70755932,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70321067,70463593,"chr15",70323770,70324718
"chr15",70323802,70378691,"chr15:70616141..70617235-chr15:70670170..70671030,5","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70323802,70378691,"chr15",70323770,70324718
"chr15",70323830,70378689,"chr15:70616169..70616774-chr15:70670233..70671028,3","chr15",70323770,70324718,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",70323830,70378689,"chr15",70323770,70324718
"chr15",70323839,70378667,"chr15:70616178..70616848-chr15:70670251..70671006,2","chr15",70323770,70324718,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",70323839,70378667,"chr15",70323770,70324718
"chr15",70324258,70463473,"chr15:70616597..70617135-chr15:70755267..70755812,2","chr15",70323770,70324718,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",70324258,70463473,"chr15",70323770,70324718
"chr15",71083570,71105361,"chr15:71375909..71376885-chr15:71396746..71397700,8","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71083570,71105361,"chr15",71104299,71105287
"chr15",71083576,71105352,"chr15:71375915..71376881-chr15:71396918..71397691,5","chr15",71104299,71105287,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",71083576,71105352,"chr15",71104299,71105287
"chr15",71083593,71105061,"chr15:71375932..71376465-chr15:71396743..71397400,2","chr15",71104299,71105287,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",71083593,71105061,"chr15",71104299,71105287
"chr15",71096199,71105391,"chr15:71388538..71389637-chr15:71396701..71397730,33","chr15",71104299,71105287,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",71096199,71105391,"chr15",71104299,71105287
"chr15",71096290,71105429,"chr15:71388629..71389695-chr15:71396710..71397768,49","chr15",71104299,71105287,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",71096290,71105429,"chr15",71104299,71105287
"chr15",71096290,71105426,"chr15:71388629..71389714-chr15:71396710..71397765,88","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71096290,71105426,"chr15",71104299,71105287
"chr15",71096339,71115523,"chr15:71388678..71389245-chr15:71407163..71407862,2","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71096339,71115523,"chr15",71104299,71105287
"chr15",71096362,73710910,"chr15:71388701..71389562-chr15:74002595..74003251,2","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71096362,73710910,"chr15",71691915,71693207
"chr15",71096467,71130434,"chr15:71388806..71389575-chr15:71421702..71422773,3","chr15",71104299,71105287,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",71096467,71130434,"chr15",71104299,71105287
"chr15",71096582,71120821,"chr15:71388921..71389512-chr15:71412627..71413160,2","chr15",71104299,71105287,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",71096582,71120821,"chr15",71104299,71105287
"chr15",71104344,71114993,"chr15:71396683..71397310-chr15:71406183..71407332,3","chr15",71104299,71105287,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",71104344,71114993,"chr15",71104299,71105287
"chr15",71104471,71115029,"chr15:71396810..71397676-chr15:71406749..71407368,3","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71104471,71115029,"chr15",71104299,71105287
"chr15",71104737,71252693,"chr15:71397076..71397640-chr15:71544519..71545032,2","chr15",71104299,71105287,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",71104737,71252693,"chr15",71104299,71105287
"chr15",73709825,73941079,"chr15:74002166..74003145-chr15:74232538..74233420,9","chr15",73918594,73919455,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",73709825,73941079,"chr15",73918594,73919455
"chr15",73709825,73941035,"chr15:74002166..74003145-chr15:74232560..74233376,6","chr15",73918594,73919455,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",73709825,73941035,"chr15",73918594,73919455
"chr15",73709832,73951815,"chr15:74002173..74002839-chr15:74243349..74244156,3","chr15",73918594,73919455,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",73709832,73951815,"chr15",73918594,73919455
"chr15",73709885,74025288,"chr15:74002226..74003064-chr15:74316885..74317629,3","chr15",73918594,73919455,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",73709885,74025288,"chr15",73918594,73919455
"chr15",73709885,74025302,"chr15:74002226..74003103-chr15:74316885..74317643,5","chr15",73918594,73919455,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",73709885,74025302,"chr15",73918594,73919455
"chr15",73709890,73941117,"chr15:74002231..74003126-chr15:74232770..74233458,3","chr15",73918594,73919455,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",73709890,73941117,"chr15",73918594,73919455
"chr15",73709900,74817993,"chr15:74002241..74003107-chr15:75109478..75110334,3","chr15",73918594,73919455,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",73709900,74817993,"chr15",73918594,73919455
"chr15",73709900,74817993,"chr15:74002241..74003107-chr15:75109478..75110334,3","chr15",73918594,73919455,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",73709900,74817993,"chr15",73918594,73919455
"chr15",73709998,73951719,"chr15:74002339..74003053-chr15:74243505..74244060,2","chr15",73918594,73919455,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",73709998,73951719,"chr15",73918594,73919455
"chr15",78264373,78275254,"chr15:78556715..78557572-chr15:78567069..78567596,2","chr15",78265903,78266911,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",78264373,78275254,"chr15",78265903,78266911
"chr15",78950707,86588505,"chr15:79243049..79243885-chr15:87130991..87131736,2","chr15",80669743,80670232,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",78950707,86588505,"chr15",80669743,80670232
"chr15",80668518,80680287,"chr15:80960859..80961620-chr15:80971553..80972628,4","chr15",80669743,80670232,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",80668518,80680287,"chr15",80669743,80670232
"chr16",87789735,87790566,"chr15:89993459..89994220-chr16:87823341..87824172,2","chr16",87789520,87790455,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",87789735,87790566,"chr16",87789520,87790455
"chr15",92645269,98749439,"chr15:93188499..93189069-chr15:99292139..99292668,2","chr15",92803654,92804536,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",92645269,98749439,"chr15",92868708,92869927
"chr15",95772747,95895037,"chr15:96315976..96316660-chr15:96437363..96438266,3","chr15",95895223,95896503,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95772747,95895037,"chr15",95895223,95896503
"chr15",95782987,95895040,"chr15:96326216..96327125-chr15:96437463..96438269,2","chr15",95895223,95896503,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",95782987,95895040,"chr15",95895223,95896503
"chr15",95783050,95895064,"chr15:96326279..96327104-chr15:96437704..96438293,2","chr15",95895223,95896503,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95783050,95895064,"chr15",95895223,95896503
"chr15",95783050,95895064,"chr15:96326279..96327104-chr15:96437704..96438293,2","chr15",95895223,95896503,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",95783050,95895064,"chr15",95895223,95896503
"chr15",95875113,95895176,"chr15:96418342..96419306-chr15:96437646..96438405,3","chr15",95895223,95896503,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95875113,95895176,"chr15",95895223,95896503
"chr15",95894081,95912288,"chr15:96437310..96438243-chr15:96454611..96455517,8","chr15",95895223,95896503,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95894081,95912288,"chr15",95895223,95896503
"chr15",95894105,95912288,"chr15:96437334..96438237-chr15:96454635..96455517,5","chr15",95895223,95896503,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",95894105,95912288,"chr15",95895223,95896503
"chr15",95894230,96103589,"chr15:96437459..96437978-chr15:96646264..96646818,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95894230,96103589,"chr15",95895223,95896503
"chr15",95894265,96337530,"chr15:96437494..96438084-chr15:96880092..96880759,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95894265,96337530,"chr15",96209378,96210089
"chr15",95894492,96103779,"chr15:96437721..96438227-chr15:96646336..96647008,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",95894492,96103779,"chr15",95895223,95896503
"chr15",95895068,96337342,"chr15:96438297..96439403-chr15:96879700..96880571,3","chr15",96052978,96054149,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95895068,96337342,"chr15",96209378,96210089
"chr15",95895156,96103696,"chr15:96438385..96439161-chr15:96646260..96646925,3","chr15",96052978,96054149,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95895156,96103696,"chr15",95895223,95896503
"chr15",95895252,95912276,"chr15:96438481..96439281-chr15:96454569..96455505,3","chr15",95895223,95896503,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95895252,95912276,"chr15",95895223,95896503
"chr15",95895376,95912272,"chr15:96438605..96439353-chr15:96454607..96455501,2","chr15",95895223,95896503,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",95895376,95912272,"chr15",95895223,95896503
"chr15",95911226,96103851,"chr15:96454455..96455162-chr15:96646298..96647080,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",95911226,96103851,"chr15",96052978,96054149
"chr15",95911386,96337435,"chr15:96454615..96455439-chr15:96879983..96880664,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",95911386,96337435,"chr15",96209378,96210089
"chr15",95911412,96103877,"chr15:96454641..96455357-chr15:96646197..96647106,5","chr15",96052978,96054149,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",95911412,96103877,"chr15",96052978,96054149
"chr15",96001273,96339919,"chr15:96544502..96545045-chr15:96882251..96883148,2","chr15",96052978,96054149,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",96001273,96339919,"chr15",96209378,96210089
"chr15",98669265,98749609,"chr15:99212494..99213163-chr15:99291996..99292838,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",98669265,98749609,"chr15",98748597,98750073
"chr15",98677618,98749784,"chr15:99220847..99221384-chr15:99292205..99293013,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",98677618,98749784,"chr15",98748597,98750073
"chr15",98748883,98854657,"chr15:99292112..99292950-chr15:99397331..99397886,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",98748883,98854657,"chr15",98779114,98780455
"chr15",98748926,98763937,"chr15:99292155..99293053-chr15:99306274..99307166,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",98748926,98763937,"chr15",98748597,98750073
"chr15",98748943,98764018,"chr15:99292172..99292935-chr15:99306237..99307247,4","chr15",98748597,98750073,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",98748943,98764018,"chr15",98748597,98750073
"chr15",98748943,98764018,"chr15:99292172..99293081-chr15:99306237..99307247,7","chr15",98748597,98750073,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",98748943,98764018,"chr15",98748597,98750073
"chr15",98749014,98758925,"chr15:99292243..99292778-chr15:99301621..99302154,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",98749014,98758925,"chr15",98748597,98750073
"chr15",98749014,98758892,"chr15:99292243..99293110-chr15:99301587..99302121,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr15",98749014,98758892,"chr15",98748597,98750073
"chr15",98749135,98780376,"chr15:99292364..99293043-chr15:99322665..99323605,3","chr15",98748597,98750073,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr15",98749135,98780376,"chr15",98779114,98780455
"chr15",98749185,98897463,"chr15:99292414..99293021-chr15:99439940..99440692,2","chr15",98748597,98750073,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr15",98749185,98897463,"chr15",98779114,98780455
"chr16",11127556,11156078,"chr16:11221413..11222111-chr16:11249231..11249935,2","chr16",11127783,11128342,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",11127556,11156078,"chr16",11127783,11128342
"chr16",11127754,11163648,"chr16:11221611..11222149-chr16:11256745..11257505,2","chr16",11127783,11128342,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",11127754,11163648,"chr16",11127783,11128342
"chr16",11457008,85306741,"chr16:11550864..11551384-chr16:85339762..85340347,3","chr16",46693861,46694329,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",11457008,85306741,"chr16",47864443,47864902
"chr16",11457008,85306741,"chr16:11550864..11551384-chr16:85339844..85340347,2","chr16",46693861,46694329,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",11457008,85306741,"chr16",47864443,47864902
"chr16",1287302,1297605,"chr16:1337303..1338661-chr16:1346604..1347606,24","chr16",1296800,1297509,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",1287302,1297605,"chr16",1296800,1297509
"chr16",1287319,1297605,"chr16:1337320..1338661-chr16:1346640..1347606,11","chr16",1296800,1297509,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",1287319,1297605,"chr16",1296800,1297509
"chr16",1287487,1297600,"chr16:1337488..1338346-chr16:1346650..1347601,10","chr16",1296800,1297509,"basic_Chia_ChiapetRep3_peak_data_ER_WT4.txt","chr16",1287487,1297600,"chr16",1296800,1297509
"chr16",1287730,1379321,"chr16:1337731..1338320-chr16:1428705..1429322,3","chr16",1296800,1297509,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",1287730,1379321,"chr16",1296800,1297509
"chr16",1287730,1379461,"chr16:1337731..1338385-chr16:1428579..1429462,5","chr16",1296800,1297509,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",1287730,1379461,"chr16",1296800,1297509
"chr16",1287731,1388325,"chr16:1337732..1338240-chr16:1437440..1438326,2","chr16",1296800,1297509,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",1287731,1388325,"chr16",1296800,1297509
"chr16",21511338,87861173,"chr16:21522659..21523262-chr16:87894262..87894779,2","chr16",46693861,46694329,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",21511338,87861173,"chr16",47864443,47864902
"chr16",2718858,2847069,"chr16:2768859..2769632-chr16:2896193..2897070,3","chr16",2846185,2847238,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",2718858,2847069,"chr16",2846185,2847238
"chr16",2744456,2912590,"chr16:2794457..2795271-chr16:2962085..2962591,2","chr16",2846185,2847238,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",2744456,2912590,"chr16",2846185,2847238
"chr16",2744456,2912590,"chr16:2794457..2795271-chr16:2962085..2962591,2","chr16",2846185,2847238,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",2744456,2912590,"chr16",2846185,2847238
"chr16",2744479,2858331,"chr16:2794480..2795000-chr16:2907714..2908332,2","chr16",2846185,2847238,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",2744479,2858331,"chr16",2846185,2847238
"chr16",29310649,88017636,"chr16:29321970..29322894-chr16:88050387..88051242,6","chr16",46693861,46694329,"basic_Chia_ChiapetRep1_peak_data_ER_WT4.txt","chr16",29310649,88017636,"chr16",47864443,47864902
"chr16",29310776,88017294,"chr16:29322097..29322894-chr16:88050372..88050900,4","chr16",46693861,46694329,"basic_Chia_ChiapetRep2_peak_data_ER_WT4.txt","chr16",29310776,88017294,"chr16",47864443,47864902
