seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr11	85029268	85030398	1131	*	85030134	32	19	12	1.66200386786386e-13	3.18070680207505e-05	3.13613880550353e-05	3136.13880550353	1.41432292267599e-05	1414.32292267599	1721.81588282754	2.56228520972535e-09	Intron (ENST00000706233.1/1740, intron 4 of 25)	11	83786209	85011007	1224799	2	1740	ENST00000706244.1	-18261	DLG2
chr11	86705663	86706420	758	*	86706078	34	12	6	4.9960036108132e-15	2.69721901813291e-07	3.3321474808475e-05	3332.1474808475	8.93256582742729e-06	893.25658274273	2438.89089810477	9.54305188331181e-11	Intron (ENST00000526206.1/ENST00000526206.1, intron 1 of 1)	11	86727355	86765265	37911	1	102724775	ENST00000532979.1	-20935	NA
chr11	101033440	101034888	1449	*	101034141	34	22	18	2.56461518688411e-14	4.1704975129786e-05	3.3321474808475e-05	3332.1474808475	1.63763706836167e-05	1637.63706836167	1694.51041248583	4.42559031088585e-10	3' UTR	11	101041661	101051470	9810	2	5241	ENST00000530764.1	16582	PGR
chr11	129966161	129966839	679	*	129966519	30	3	7	6.00075544809897e-13	2.06958450377215e-10	2.94013013015956e-05	2940.13013015956	2.23314145685682e-06	223.314145685682	2716.81598447388	8.59669923821672e-09	Intron (ENST00000358825.9/56980, intron 1 of 21)	11	129899717	129947622	47906	2	56980	ENST00000423662.6	-18539	PRDM10
chr12	7919994	7920956	963	*	7920461	25	11	14	1.91511118075027e-09	0.000690336049422924	2.45010844179963e-05	2450.10844179963	8.18818534180835e-06	818.818534180835	1631.2899076188	1.30706036832762e-05	3' UTR	12	7921071	7923289	2219	2	6515	ENST00000469295.1	2333	SLC2A3
chr12	21725673	21726653	981	*	21726237	39	29	10	0	1.38544002173946e-05	3.82216916920743e-05	3822.16916920743	2.15870340829493e-05	2158.70340829493	1663.4657609125	0	Intron (ENST00000541860.1/105369689, intron 1 of 1)	12	21654657	21757831	103175	2	102724261	ENST00000535112.1	31178	NA
chr12	29932577	29933044	468	*	29932806	28	4	7	5.95123950120069e-12	1.70542693300746e-08	2.74412145481559e-05	2744.12145481559	2.97752194247576e-06	297.752194247576	2446.36926056801	6.87247779901431e-08	Distal Intergenic	12	29500840	29784759	283920	2	83857	ENST00000256062.9	-147818	TMTC1
chr12	32182708	32183840	1133	*	32183606.5	28	9	7	2.22094564961139e-11	2.17902787775781e-05	2.74412145481559e-05	2744.12145481559	6.69942437057047e-06	669.942437057047	2074.17901775854	2.3179635771328e-07	Intron (ENST00000548411.6/636, intron 1 of 8)	12	32104117	32107528	3412	2	120766143	ENST00000551974.1	-75180	NA
chr12	32540842	32542334	1493	*	32542058	34	14	15	8.57092175010621e-14	1.41344021211687e-05	3.3321474808475e-05	3332.1474808475	1.04213267986652e-05	1042.13267986652	2290.01480098098	1.39202677667589e-09	Intron (ENST00000534526.7/121512, intron 1 of 16)	12	32534324	32640737	106414	1	121512	ENST00000525053.6	6518	FGD4
chr12	33586797	33588353	1557	*	33587735	30	20	12	4.1071590572983e-12	0.000124844626746001	2.94013013015956e-05	2940.13013015956	1.48876097123788e-05	1488.76097123788	1451.36915892168	4.98957068071348e-08	Distal Intergenic	12	33374238	33439819	65582	2	341359	ENST00000228567.7	-146978	SYT10
chr12	46208574	46209848	1275	*	46209273	36	22	14	7.02771174587724e-14	2.42998740607181e-06	3.52815615619147e-05	3528.15615619147	1.63763706836167e-05	1637.63706836167	1890.5190878298	1.15999944794648e-09	Exon (ENST00000398637.10/81539, exon 6 of 17)	12	46197378	46198021	644	2	81539	ENST00000548979.1	-10553	SLC38A1
chr12	51454810	51455277	468	*	51455039	29	15	6	3.35909078330587e-12	0.000420853120282283	2.84212579248758e-05	2842.12579248758	1.11657072842841e-05	1116.57072842841	1725.55506405916	4.22738795851324e-08	Intron (ENST00000535225.6/9498, intron 5 of 14)	12	51450828	51457443	6616	1	9498	ENST00000552001.1	3982	SLC4A8
chr12	53870931	53872238	1308	*	53871952	42	19	6	0	2.72126362999003e-07	4.11618218222338e-05	4116.18218222339	1.41432292267599e-05	1414.32292267599	2701.8592595474	0	Intron (ENST00000663306.1/107984525, intron 3 of 4)	12	53938831	53946544	7714	1	3229	ENST00000243056.5	-66593	HOXC13
chr12	56400884	56401342	459	*	56401113	34	13	4	2.88657986402541e-15	5.57242169352268e-06	3.3321474808475e-05	3332.1474808475	9.67694631304624e-06	967.694631304624	2364.45284954288	5.69278159965527e-11	Distal Intergenic	12	56418290	56421090	2801	2	8914	ENST00000553314.1	19748	TIMELESS
chr12	58912476	58913460	985	*	58912876	27	10	16	2.96702551416672e-10	0.000157118072289353	2.6461171171436e-05	2646.1171171436	7.44380485618941e-06	744.380485618941	1901.73663152466	2.39024047626923e-06	Intron (ENST00000379141.8/121227, intron 3 of 18)	12	58888874	58914583	25710	2	121227	ENST00000552267.1	1123	LRIG3
chr12	63861993	63862776	784	*	63862396	39	14	5	0	8.96146316042845e-08	3.82216916920743e-05	3822.16916920743	1.04213267986652e-05	1042.13267986652	2780.03648934091	0	Intron (ENST00000631006.3/57522, intron 1 of 21)	12	63844803	64081924	237122	1	57522	ENST00000537556.1	17190	SRGAP1
chr12	64889460	64890280	821	*	64889768	31	13	5	3.04312131049755e-13	0.000111144388796114	3.03813446783155e-05	3038.13446783155	9.67694631304624e-06	967.694631304624	2070.43983652692	4.48656238266782e-09	Intron (ENST00000674281.1/23329, intron 16 of 16)	12	64883806	64990612	106807	1	107984522	ENST00000661511.1	5654	NA
chr12	75706047	75707228	1182	*	75706317	33	15	6	1.93178806284777e-14	3.69698677094021e-06	3.23414314317552e-05	3234.14314317552	1.11657072842841e-05	1116.57072842841	2117.57241474711	3.39136895830064e-10	Intron (ENST00000552856.1/105369844, intron 2 of 4)	12	75694010	75698816	4807	2	105369844	ENST00000548702.1	-7231	NA
chr12	75943552	75944778	1227	*	75944372	36	10	11	1.55431223447522e-15	9.85946213560851e-10	3.52815615619147e-05	3528.15615619147	7.44380485618941e-06	744.380485618941	2783.77567057253	3.18961463847629e-11	Intron (ENST00000552856.1/105369844, intron 1 of 4)	12	75964440	75967062	2623	1	124902969	ENST00000549888.1	-19662	NA
chr12	75990003	75991110	1108	*	75990535	30	16	9	3.54083429243701e-12	7.20196743788648e-05	2.94013013015956e-05	2940.13013015956	1.19100877699031e-05	1191.00877699031	1749.12135316925	4.40734900187611e-08	Distal Intergenic	12	75563202	75984015	420814	2	105369844	ENST00000552856.1	-5988	NA
chr12	79082735	79083801	1067	*	79083559	29	19	13	1.20121690372343e-11	0.000628528528370254	2.84212579248758e-05	2842.12579248758	1.41432292267599e-05	1414.32292267599	1427.80286981159	1.33635072534898e-07	Intron (ENST00000393240.7/6857, intron 4 of 11)	12	79046318	79296139	249822	1	6857	ENST00000446242.3	36417	SYT1
chr12	87112487	87113289	803	*	87112914	24	3	9	2.35756703048651e-09	1.286413182644e-07	2.35210410412765e-05	2352.10410412765	2.23314145685682e-06	223.314145685682	2128.78995844197	1.55656723141242e-05	Distal Intergenic	12	86599578	86838998	239421	2	25834	ENST00000550014.1	-273489	MGAT4C
chr12	91387812	91389114	1303	*	91388752	28	13	12	2.54715137870676e-11	0.000475550558064364	2.74412145481559e-05	2744.12145481559	9.67694631304624e-06	967.694631304624	1776.42682351097	2.61351327736321e-07	Intron (ENST00000685093.1/105369896, intron 5 of 9)	12	91362196	91368606	6411	1	105369897	ENST00000551571.1	25616	NA
chr12	97499804	97501049	1246	*	97500629	36	33	10	6.66133814775094e-16	2.37238020914798e-05	3.52815615619147e-05	3528.15615619147	2.45645560254251e-05	2456.45560254251	1071.70055364897	1.47673503595774e-11	Intron (ENST00000640149.1/196475, intron 10 of 13)	12	97494654	97560994	66341	1	196475	ENST00000663659.1	5150	RMST
chr12	99959389	99960334	946	*	99959879	27	14	15	1.1661482890446e-10	0.00061324999739587	2.6461171171436e-05	2646.1171171436	1.04213267986652e-05	1042.13267986652	1603.98443727709	1.03863048660603e-06	Intron (ENST00000547776.6/56899, intron 1 of 25)	12	98735422	99984237	1248816	2	56899	ENST00000547776.6	23903	ANKS1B
chr12	118059089	118060284	1196	*	118059764	39	18	9	0	1.6137521681614e-05	3.82216916920743e-05	3822.16916920743	1.33988487411409e-05	1339.88487411409	2482.28429509334	0	Promoter	12	118034675	118061089	26415	2	55884	ENST00000540129.5	805	WSB2
chr12	118105962	118106846	885	*	118106217	27	12	6	5.36406474793694e-11	0.0004010901239071	2.6461171171436e-05	2646.1171171436	8.93256582742729e-06	893.25658274273	1752.86053440088	5.18831133730087e-07	Intron (ENST00000542011.1/101928274, intron 3 of 3)	12	118063593	118104011	40419	2	54621	ENST00000359236.10	-1951	VSIG10
chr12	118356414	118357702	1289	*	118357058	25	10	13	2.02249794689635e-09	0.000240305568024457	2.45010844179963e-05	2450.10844179963	7.44380485618941e-06	744.380485618941	1705.72795618069	1.37417559719954e-05	Intron (ENST00000419821.6/51347, intron 1 of 20)	12	118243430	118359105	115676	2	51347	ENST00000541186.5	1403	TAOK3
chr12	122110941	122112310	1370	*	122111140	27	10	11	6.06223182764154e-10	0.000141109819683405	2.6461171171436e-05	2646.1171171436	7.44380485618941e-06	744.380485618941	1901.73663152466	4.59144972665911e-06	Intron (ENST00000319080.12/22877, intron 1 of 16)	12	122127880	122130901	3022	1	22877	ENST00000535430.5	-15570	MLXIP
chr12	123445304	123446477	1174	*	123445991	32	18	8	9.00390872971002e-14	0.000420648206159169	3.13613880550353e-05	3136.13880550353	1.33988487411409e-05	1339.88487411409	1796.25393138944	1.44687477636822e-09	Distal Intergenic	12	123415039	123436684	21646	2	196383	ENST00000280571.10	-8620	RILPL2
chr12	124069875	124070653	779	*	124070074	24	10	3	1.1483576312088e-09	0.000148558850423641	2.35210410412765e-05	2352.10410412765	7.44380485618941e-06	744.380485618941	1607.72361850871	8.16791014562435e-06	Intron (ENST00000618862.2/144348, intron 3 of 3)	12	123997706	124011824	14119	1	144348	ENST00000539501.1	72169	ZNF664
chr12	124729783	124731136	1354	*	124730810	26	5	5	2.8105662241984e-10	9.03116084111089e-05	2.54811277947162e-05	2548.11277947162	3.72190242809471e-06	372.190242809471	2175.92253666215	2.28235862826336e-06	Distal Intergenic	12	124742270	124743184	915	1	124903045	ENST00000701909.1	-11134	NA
chr13	32791234	32791934	701	*	32791646	26	3	5	1.62901470091015e-10	1.29038485452426e-08	2.54811277947162e-05	2548.11277947162	2.23314145685682e-06	223.314145685682	2324.79863378594	1.40156086980137e-06	Distal Intergenic	13	32770190	32771079	890	1	23047	ENST00000474274.1	21044	PDS5B
chr13	33344660	33346131	1472	*	33345708	30	12	11	1.58076884915204e-11	4.11903285701953e-07	2.94013013015956e-05	2940.13013015956	8.93256582742729e-06	893.25658274273	2046.87354741683	1.72697177179818e-07	Exon (ENST00000648376.1/124903152, exon 3 of 6)	13	33348607	33350624	2018	2	90627	ENST00000439831.1	4493	STARD13
chr13	33633383	33634530	1148	*	33634116	35	31	9	5.10702591327572e-15	0.0005092084988505	3.43015181851949e-05	3430.15181851949	2.30757950541872e-05	2307.57950541872	1122.57231310077	9.69415020479758e-11	Exon (ENST00000653421.1/90627, exon 2 of 2)	13	33654659	33676724	22066	2	90627	ENST00000445227.1	42194	STARD13
chr13	42594234	42595218	985	*	42594732	25	6	11	1.30794985953031e-09	6.01080785529451e-05	2.45010844179963e-05	2450.10844179963	4.46628291371365e-06	446.628291371365	2003.48015042827	9.23813502669065e-06	Intron (ENST00000358545.6/8600, intron 4 of 6)	13	42574152	42608013	33862	1	8600	ENST00000398795.7	20082	TNFSF11
chr13	49570030	49570723	694	*	49570389	29	16	5	2.28073115948746e-12	0.000107160464050238	2.84212579248758e-05	2842.12579248758	1.19100877699031e-05	1191.00877699031	1651.11701549727	3.01167376419141e-08	Intron (ENST00000378302.7/55213, intron 2 of 12)	13	49531946	49567323	35378	2	55213	ENST00000258646.3	-2707	RCBTB1
chr13	51523340	51524604	1265	*	51524334	30	7	14	4.24882351524047e-12	2.73464835109927e-07	2.94013013015956e-05	2940.13013015956	5.21066339933259e-06	521.066339933259	2419.0637902263	5.1207057051429e-08	Intron (ENST00000657609.1/124903175, intron 1 of 3)	13	51541558	51549754	8197	1	124903175	ENST00000610018.5	-16954	NA
chr13	95099736	95100950	1215	*	95100537.5	24	8	11	2.0374323339567e-09	0.00017853749465091	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	1.38123268197364e-05	Intron (ENST00000645237.2/10257, intron 20 of 30)	13	95074247	95075710	1464	2	10257	ENST00000467685.2	-24026	ABCC4
chr14	37566281	37567326	1046	*	37566809	70	67	13	0	4.63033132391821e-07	6.86030363703898e-05	6860.30363703898	4.98734925364691e-05	4987.34925364691	1872.95438339207	0	Exon (ENST00000556024.1/ENST00000556024.1, exon 1 of 2)	14	37591093	37594262	3170	2	3169	ENST00000545425.2	26936	FOXA1
chr14	45919599	45920685	1087	*	45920099	24	6	12	2.15789996982352e-09	8.13415214484525e-06	2.35210410412765e-05	2352.10410412765	4.46628291371365e-06	446.628291371365	1905.47581275628	1.44995505321913e-05	Intron (ENST00000666179.1/100506412, intron 1 of 4)	14	45935744	46501903	566160	1	100506412	ENST00000664642.1	-15059	LINC00871
chr14	60861329	60862582	1254	*	60861982	34	23	21	2.01949568179316e-13	0.000394079384565038	3.3321474808475e-05	3332.1474808475	1.71207511692356e-05	1712.07511692356	1620.07236392394	3.06672334304814e-09	Intron (ENST00000261245.9/4331, intron 6 of 7)	14	60879714	60982585	102872	1	4331	ENST00000553946.1	-17132	MNAT1
chr14	61514007	61516684	2678	*	61515453	53	25	19	0	4.86285455236768e-08	5.19422989661522e-05	5194.22989661522	1.86095121404735e-05	1860.95121404735	3333.27868256787	0	Intron (ENST00000555185.5/5583, intron 2 of 3)	14	61525090	61529205	4116	1	5583	ENST00000555110.1	-8406	PRKCH
chr14	61553558	61554175	618	*	61553953	29	3	4	3.26294546937334e-12	4.78240558265952e-10	2.84212579248758e-05	2842.12579248758	2.23314145685682e-06	223.314145685682	2618.81164680189	4.12914600752175e-08	Intron (ENST00000556347.1/5583, intron 3 of 3)	14	61535393	61545484	10092	2	105370525	ENST00000657687.1	-8074	NA
chr14	63671790	63673265	1476	*	63672742	34	19	18	9.88098491916389e-14	0.000130527163670568	3.3321474808475e-05	3332.1474808475	1.41432292267599e-05	1414.32292267599	1917.82455817151	1.57118937988069e-09	Distal Intergenic	14	63642153	63665593	23441	1	105370532	ENST00000656655.1	29637	NA
chr14	68139262	68142265	3004	*	68140506	82	34	33	0	2.58681964737661e-14	8.0363556891028e-05	8036.3556891028	2.5308936511044e-05	2530.8936511044	5505.4620379984	0	Intron (ENST00000479335.5/5890, intron 8 of 11)	14	68125004	68130196	5193	2	105370546	ENST00000554679.1	-9066	NA
chr14	68177474	68178817	1344	*	68177909	29	16	12	1.59352364637044e-09	0.000939200247394023	2.84212579248758e-05	2842.12579248758	1.19100877699031e-05	1191.00877699031	1651.11701549727	1.10495875566605e-05	Intron (ENST00000479335.5/5890, intron 8 of 11)	14	68125004	68130196	5193	2	105370546	ENST00000554679.1	-47278	NA
chr14	68190865	68192280	1416	*	68191735	36	13	19	2.32115437981406e-11	5.06169462899386e-07	3.52815615619147e-05	3528.15615619147	9.67694631304624e-06	967.694631304624	2560.46152488685	2.41425333825758e-07	Intron (ENST00000479335.5/5890, intron 8 of 11)	14	68125004	68130196	5193	2	105370546	ENST00000554679.1	-60669	NA
chr14	73696049	73697136	1088	*	73696743	25	4	10	4.20323187366733e-09	2.82377365046216e-07	2.45010844179963e-05	2450.10844179963	2.97752194247576e-06	297.752194247576	2152.35624755206	2.65399400866711e-05	3' UTR	14	73711783	73714384	2602	2	9240	ENST00000316836.5	17248	PNMA1
chr14	75282359	75283823	1465	*	75283376	42	18	13	0	3.18206523269859e-05	4.11618218222338e-05	4116.18218222339	1.33988487411409e-05	1339.88487411409	2776.29730810929	0	Downstream (<=300bp)	14	75280193	75281587	1395	1	2353	ENST00000555347.1	2166	FOS
chr14	76904897	76905615	719	*	76905258	28	7	5	3.53067575176169e-11	7.91231930585834e-06	2.74412145481559e-05	2744.12145481559	5.21066339933259e-06	521.066339933259	2223.05511488233	3.51576356650458e-07	Distal Intergenic	14	76927974	76948727	20754	2	124903349	ENST00000688632.1	43112	NA
chr14	77111105	77111808	704	*	77111408	30	8	6	4.06441547085024e-12	5.33654318002341e-06	2.94013013015956e-05	2940.13013015956	5.95504388495153e-06	595.504388495153	2344.62574166441	4.95747364899507e-08	Intron (ENST00000555437.5/85457, intron 2 of 2)	14	77116568	77218884	102317	1	57156	ENST00000557408.5	-4760	TMEM63C
chr14	95273453	95274212	760	*	95273825	25	7	3	4.14317358199412e-10	3.56722712679947e-05	2.45010844179963e-05	2450.10844179963	5.21066339933259e-06	521.066339933259	1929.04210186638	3.23588501808713e-06	Intron (ENST00000298912.9/79789, intron 1 of 12)	14	95213225	95296243	83019	2	79789	ENST00000555336.6	22031	CLMN
chr14	96116362	96117610	1249	*	96117241	26	8	5	1.70718883474308e-10	0.00049415901588501	2.54811277947162e-05	2548.11277947162	5.95504388495153e-06	595.504388495153	1952.60839097647	1.46054477166119e-06	Distal Intergenic	14	96039384	96086809	47426	1	56967	ENST00000553782.1	76978	C14orf132
chr14	103880026	103880574	549	*	103880232	26	3	3	1.08652087327243e-10	9.0330890523127e-07	2.54811277947162e-05	2548.11277947162	2.23314145685682e-06	223.314145685682	2324.79863378594	9.70556500468067e-07	Exon (ENST00000658303.1/105370689, exon 4 of 4)	14	103875055	103877478	2424	1	105370689	ENST00000556653.1	4971	NA
chr15	39668323	39669680	1358	*	39668594	24	8	13	4.72116079563989e-09	8.47517593791647e-05	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	2.95643761512005e-05	Intron (ENST00000350221.4/161835, intron 10 of 11)	15	39588357	39618243	29887	2	161835	ENST00000642527.1	-50080	FSIP1
chr15	50205689	50206333	645	*	50205888	37	16	3	0	1.78170024955904e-06	3.62616049386346e-05	3626.16049386346	1.19100877699031e-05	1191.00877699031	2435.15171687315	0	Promoter	15	50205353	50226134	20782	1	11001	ENST00000559938.1	336	SLC27A2
chr15	50854383	50854838	456	*	50854582	36	16	3	1.11022302462516e-16	1.11861648315337e-05	3.52815615619147e-05	3528.15615619147	1.19100877699031e-05	1191.00877699031	2337.14737920117	2.67609391436786e-12	Intron (ENST00000617693.4/ENST00000617693.4, intron 3 of 3)	15	50839879	50860931	21053	2	124903490	ENST00000619889.1	6093	NA
chr15	52012464	52013703	1240	*	52013335	32	7	11	1.8899326548194e-12	3.94849440921163e-08	3.13613880550353e-05	3136.13880550353	5.21066339933259e-06	521.066339933259	2615.07246557027	2.53559308938356e-08	Intron (ENST00000560802.1/5597, intron 2 of 2)	15	52010999	52019095	8097	2	112543478	ENST00000561318.1	5392	NA
chr15	55357786	55358814	1029	*	55358510	40	10	12	0	5.21935050734612e-10	3.92017350687941e-05	3920.17350687941	7.44380485618941e-06	744.380485618941	3175.79302126047	0	Promoter	15	55340032	55359682	19651	2	9236	ENST00000564663.1	868	CCPG1
chr15	64072613	64073121	509	*	64072847	29	4	7	2.73625566649116e-12	4.32738811451117e-09	2.84212579248758e-05	2842.12579248758	2.97752194247576e-06	297.752194247576	2544.37359824	3.50646891869295e-08	Promoter	15	63983605	64072033	88429	2	23604	ENST00000559306.1	-580	DAPK2
chr15	64521523	64522806	1284	*	64522326	33	8	12	3.08642000845794e-14	4.00380712028969e-07	3.23414314317552e-05	3234.14314317552	5.95504388495153e-06	595.504388495153	2638.63875468036	5.23677193477528e-10	Intron (ENST00000326648.5/23060, intron 2 of 9)	15	64502378	64670433	168056	1	23060	ENST00000558680.5	19145	ZNF609
chr15	65226638	65227787	1150	*	65227294	26	13	6	1.21134879904616e-10	0.000280204764136482	2.54811277947162e-05	2548.11277947162	9.67694631304624e-06	967.694631304624	1580.418148167	1.07573369645073e-06	Exon (ENST00000625124.1/ENST00000625124.1, exon 1 of 1)	15	65194760	65211473	16714	2	8483	ENST00000261883.6	-15165	CILP
chr15	71678810	71680344	1535	*	71680141	24	6	8	4.20168222436956e-09	0.000276199799197463	2.35210410412765e-05	2352.10410412765	4.46628291371365e-06	446.628291371365	1905.47581275628	2.65399400866711e-05	Intron (ENST00000355327.7/79875, intron 8 of 17)	15	71660530	71733932	73403	1	79875	ENST00000567776.2	18280	THSD4
chr15	73917889	73919250	1362	*	73919035	33	14	9	3.06421554796543e-14	1.01343975935642e-05	3.23414314317552e-05	3234.14314317552	1.04213267986652e-05	1042.13267986652	2192.010463309	5.22830572843016e-10	Promoter	15	73908071	73919870	11800	2	100287616	ENST00000565689.5	620	LOXL1-AS1
chr15	80668938	80670232	1295	*	80669976	31	13	6	2.57571741713036e-13	0.000150707920428705	3.03813446783155e-05	3038.13446783155	9.67694631304624e-06	967.694631304624	2070.43983652692	3.87265234182185e-09	Distal Intergenic	15	80679684	80754519	74836	1	58489	ENST00000560609.1	-9452	ABHD17C
chr15	92868865	92869927	1063	*	92869658	30	12	6	2.71127564843709e-12	2.12788361930727e-07	2.94013013015956e-05	2940.13013015956	8.93256582742729e-06	893.25658274273	2046.87354741683	3.48917969272456e-08	Intron (ENST00000653163.1/100507217, intron 1 of 4)	15	92882707	92899701	16995	1	100507217	ENST00000557682.6	-12780	NA
chr15	95246277	95247669	1393	*	95247466	35	9	15	1.0769163338864e-14	2.60585952815973e-09	3.43015181851949e-05	3430.15181851949	6.69942437057047e-06	669.942437057047	2760.20938146244	1.97031444707253e-10	Intron (ENST00000698309.1/400456, intron 4 of 4)	15	95326528	95507010	180483	1	145820	ENST00000650234.1	-78859	LINC00924
chr15	95895297	95896503	1207	*	95895693	41	40	12	0	0.000588884642707121	4.0181778445514e-05	4018.1778445514	2.97752194247576e-05	2977.52194247576	1040.65590207563	0	Distal Intergenic	15	95990582	96300990	310409	1	112268156	ENST00000619812.1	-94079	NA
chr15	96230124	96231322	1199	*	96230823	30	27	11	2.82786016825298e-11	0.000833945490530397	2.94013013015956e-05	2940.13013015956	2.00982731117114e-05	2009.82731117114	930.30281898842	2.87242308310507e-07	Exon (ENST00000612923.1/ENST00000612923.1, exon 1 of 1)	15	96153416	96223055	69640	2	644192	ENST00000559505.1	-7069	NR2F2-AS1
chr15	98748598	98749724	1127	*	98749214	56	62	16	0	0.000221058122287898	5.48824290963118e-05	5488.24290963118	4.61515901083744e-05	4615.15901083744	873.083898793744	0	Intron (ENST00000649865.1/3480, intron 2 of 20)	15	98734712	98899546	164835	1	3480	ENST00000557938.5	13886	IGF1R
chr16	2846186	2847238	1053	*	2847030	34	7	6	1.14352971536391e-14	5.51410972438049e-09	3.3321474808475e-05	3332.1474808475	5.21066339933259e-06	521.066339933259	2811.08114091424	2.07966148626743e-10	Distal Intergenic	16	2839568	2842744	3177	2	124221	ENST00000390681.5	-3442	PRSS30P
chr16	3166460	3167029	570	*	3166813	24	6	4	2.3096236034803e-09	1.25132552589724e-05	2.35210410412765e-05	2352.10410412765	4.46628291371365e-06	446.628291371365	1905.47581275628	1.53157192562334e-05	Distal Intergenic	16	3147128	3148073	946	1	197350	ENST00000576807.1	19332	CASP16P
chr16	8678687	8679840	1154	*	8679110	28	4	10	1.81176185165555e-11	2.5664853083418e-05	2.74412145481559e-05	2744.12145481559	2.97752194247576e-06	297.752194247576	2446.36926056801	1.93751215893535e-07	Intron (ENST00000564714.5/18, intron 1 of 5)	16	8674617	8784570	109954	1	18	ENST00000268251.13	4070	ABAT
chr16	11127036	11128342	1307	*	11127983	33	6	10	1.02695629777827e-13	5.95290272631388e-09	3.23414314317552e-05	3234.14314317552	4.46628291371365e-06	446.628291371365	2787.51485180415	1.61605567730349e-09	Intron (ENST00000703130.1/23274, intron 21 of 22)	16	11126010	11150317	24308	1	23274	ENST00000459723.1	1026	CLEC16A
chr16	46693862	46694329	468	*	46694091	25	14	5	2.66957789207822e-10	0.000391338277452857	2.45010844179963e-05	2450.10844179963	1.04213267986652e-05	1042.13267986652	1407.97576193312	2.19724202396554e-06	Promoter	16	46694937	46697898	2962	1	23594	ENST00000575571.5	-608	ORC6
chr16	68635837	68636740	904	*	68636315	29	12	6	5.08504349738814e-12	0.000289505479787788	2.84212579248758e-05	2842.12579248758	8.93256582742729e-06	893.25658274273	1948.86920974485	5.96288692536698e-08	Exon (ENST00000565453.1/ENST00000565453.1, exon 1 of 2)	16	68630223	68630354	132	2	124903808	ENST00000516231.1	-5483	NA
chr16	70205508	70205966	459	*	70205733	25	12	5	6.72387590050505e-10	0.000475427999934053	2.45010844179963e-05	2450.10844179963	8.93256582742729e-06	893.25658274273	1556.8518590569	5.04227272276299e-06	Distal Intergenic	16	70219574	70221294	1721	2	100506060	ENST00000573141.6	15328	SMG1P7
chr16	71707683	71708714	1032	*	71708187	44	19	6	0	2.13022999253631e-05	4.31219085756736e-05	4312.19085756736	1.41432292267599e-05	1414.32292267599	2897.86793489137	0	Intron (ENST00000568954.5/23035, intron 2 of 18)	16	71644928	71715529	70602	2	23035	ENST00000393524.6	6815	PHLPP2
chr16	74850949	74852261	1313	*	74851893	28	6	11	3.43077788400592e-10	3.65641110278148e-07	2.74412145481559e-05	2744.12145481559	4.46628291371365e-06	446.628291371365	2297.49316344423	2.72766420563254e-06	Distal Intergenic	16	74842587	74843883	1297	1	105371343	ENST00000565194.1	8362	NA
chr16	80836725	80837889	1165	*	80837020	26	8	10	6.12607853334168e-10	2.96444586692646e-05	2.54811277947162e-05	2548.11277947162	5.95504388495153e-06	595.504388495153	1952.60839097647	4.6282645231407e-06	Promoter	16	80830269	80838287	8019	2	100996425	ENST00000652349.1	398	PRCAT47
chr16	87789521	87790252	732	*	87789720	48	21	4	0	9.55883400588498e-06	4.7042082082553e-05	4704.2082082553	1.56319901979978e-05	1563.19901979978	3141.00918845552	0	Intron (ENST00000561567.1/ENST00000561567.1, intron 1 of 1)	16	87773342	87779374	6033	2	102724467	ENST00000563993.6	-10147	NA
chr17	13181613	13183134	1522	*	13182827.5	26	5	10	2.00606642408729e-10	1.73560120857452e-05	2.54811277947162e-05	2548.11277947162	3.72190242809471e-06	372.190242809471	2175.92253666215	1.67548356420163e-06	Distal Intergenic	17	13299184	13306760	7577	2	105371541	ENST00000440522.1	123626	NA
chr17	30700564	30701022	459	*	30700793	29	13	5	1.51922918689706e-12	1.13638915882897e-05	2.84212579248758e-05	2842.12579248758	9.67694631304624e-06	967.694631304624	1874.43116118295	2.0690934123993e-08	Distal Intergenic	17	30709299	30770034	60736	1	440423	ENST00000578070.5	-8277	NA
chr17	47521020	47521989	970	*	47521437	27	8	8	6.63888943819302e-11	3.01970611027436e-06	2.6461171171436e-05	2646.1171171436	5.95504388495153e-06	595.504388495153	2050.61272864845	6.24244291416282e-07	Promoter	17	47522942	47582844	59903	1	9520	ENST00000525007.5	-953	NPEPPS
chr17	48499176	48500603	1428	*	48500193	28	10	10	1.92084126382497e-11	3.55234788285141e-06	2.74412145481559e-05	2744.12145481559	7.44380485618941e-06	744.380485618941	1999.74096919665	2.03269044512389e-07	Distal Intergenic	17	48528526	48531011	2486	2	3211	ENST00000239174.7	30408	HOXB1
chr17	50950090	50951335	1246	*	50950816	28	11	4	1.6395218516152e-11	0.000105371399393372	2.74412145481559e-05	2744.12145481559	8.18818534180835e-06	818.818534180835	1925.30292063475	1.78473882685801e-07	Distal Intergenic	17	50966300	50975360	9061	2	9043	ENST00000506500.1	24025	SPAG9
